,startid,startname,startyear,startcount,startlatitude,startlongitude,zipcode
656,533,Broadway & W 39 St,2013,14210,40.75299641,-73.98721619,10018
657,383,Greenwich Ave & Charles St,2015,20361,40.735238,-74.000271,10014
658,329,Greenwich St & N Moore St,2013,20222,40.72043411,-74.01020609,10013
659,519,Pershing Square N,2013,50340,40.75188406,-73.97770164,10168
660,334,W 20 St & 7 Ave,2014,34971,40.74238787,-73.99726235,10119
661,409,DeKalb Ave & Skillman St,2014,3548,40.6906495,-73.95643107,11205
662,519,Pershing Square North,2014,29476,40.751873,-73.977706,10168
663,368,Carmine St & 6 Ave,2014,52596,40.73038599,-74.00214988,10012
664,409,DeKalb Ave & Skillman St,2015,2358,40.6906495,-73.95643107,11205
665,3196,Riverview Park,2016,1774,40.7443187,-74.0439909,07307
666,521,8 Ave & W 31 St,2013,48405,40.75044999,-73.99481051,10119
667,494,W 26 St & 8 Ave,2015,27239,40.74734825,-73.99723551,10119
668,3214,Essex Light Rail,2016,9458,40.7127742,-74.0364857,07302
669,3192,Liberty Light Rail,2015,1067,40.7112423,-74.0557013,07311
670,456,E 53 St & Madison Ave,2015,10749,40.7597108,-73.97402311,10154
671,480,W 53 St & 10 Ave,2014,21488,40.76669671,-73.99061728,10019
672,293,Lafayette St & E 8 St,2013,46733,40.73028666,-73.9907647,10003
673,160,E 37 St & Lexington Ave,2013,274,40.748158,-73.978462,10016
674,444,Broadway & W 24 St,2014,58591,40.7423543,-73.98915076,10010
675,3638,Washington St,2017,1306,40.7242941,-74.0354826,07310
676,3000,MLSWKiosk,2013,2,40.755467,-73.986536,10018
677,3108,Nassau Ave & Russell St,2015,485,40.72557,-73.94434,11222
678,248,Laight St & Hudson St,2013,5775,40.72185379,-74.00771779,10013
679,3058,Lewis Ave & Kosciuszko St,2015,40,40.69237074,-73.93705428,11221
680,400,Pitt St & Stanton St,2013,4730,40.71926081,-73.98178024,10002
681,536,1 Ave & E 30 St,2015,22638,40.74144387,-73.97536082,10010
682,387,Centre St & Chambers St,2015,35256,40.71273266,-74.0046073,10278
683,423,W 54 St & 9 Ave,2015,10029,40.76584941,-73.98690506,10019
684,431,Hanover Pl & Livingston St,2013,1558,40.68864636,-73.98263429,11217
685,490,8 Ave & W 33 St,2014,58711,40.751551,-73.993934,10119
686,443,Bedford Ave & S 9 St,2013,264,40.70853074,-73.96408963,11211
687,467,Dean St & 4 Ave,2013,9844,40.68312489,-73.97895137,11217
688,390,Duffield St & Willoughby St,2014,6683,40.69221589,-73.9842844,11201
689,228,E 48 St & 3 Ave,2013,13293,40.7546011026,-73.971878855,10167
690,3194,McGinley Square,2017,5898,40.7253399253558,-74.06762212514877,07306
691,433,E 13 St & Avenue A,2014,33824,40.72955361,-73.98057249,10009
692,285,Broadway & E 14 St,2014,65852,40.73454567,-73.99074142,10003
693,507,E 25 St & 2 Ave,2014,30688,40.73912601,-73.97973776,10010
694,484,W 44 St & 5 Ave,2013,14754,40.75500254,-73.98014437,10173
695,440,E 45 St & 3 Ave,2015,13981,40.75255434,-73.97282625,10174
696,524,W 43 St & 6 Ave,2013,19191,40.75527307,-73.98316936,10173
697,218,Gallatin Pl & Livingston St,2014,3920,40.69028437,-73.98707105,11201
698,440,E 45 St & 3 Ave,2013,13766,40.75255434,-73.97282625,10174
699,350,Clinton St & Grand St,2014,18731,40.71559509,-73.9870295,10002
700,470,W 20 St & 8 Ave,2015,22077,40.74345335,-74.00004031,10011
701,540,Lexington Ave & E 26 St,2013,24581,40.74147286,-73.98320928,10010
702,388,W 26 St & 10 Ave,2015,6638,40.74971775,-74.00295035,10001
703,331,Pike St & Monroe St,2014,10519,40.71173107,-73.99193043,10103
704,399,Lafayette Ave & St James Pl,2015,2969,40.68851534,-73.9647628,11238
705,245,Myrtle Ave & St Edwards St,2013,2237,40.69327018,-73.97703874,11201
706,3063,Nostrand Ave & Myrtle Ave,2015,56,40.69527008,-73.95238108,11205
707,486,Broadway & W 29 St,2015,23288,40.7462009,-73.98855723,10119
708,289,Monroe St & Classon Ave,2013,1923,40.6845683,-73.95881081,11238
709,279,Peck Slip & Front St,2013,397,40.707873,-74.00167,10038
710,322,Clinton St & Tillary St,2013,7594,40.696192,-73.991218,11201
711,434,9 Ave & W 18 St,2013,17395,40.74317449,-74.00366443,10011
712,2002,Wythe Ave & Metropolitan Ave,2013,10680,40.716887,-73.963198,11211
713,450,W 49 St & 8 Ave,2014,33575,40.76227205,-73.98788205,10036
714,321,Cadman Plaza E & Red Cross Pl,2015,6336,40.69991755,-73.98971773,11201
715,341,Stanton St & Mangin St,2013,7217,40.71782143,-73.97628939,10002
716,147,Greenwich St & Warren St,2014,40880,40.71542197,-74.01121978,10007
717,496,E 16 St & 5 Ave,2014,38808,40.73726186,-73.99238967,10003
718,442,W 27 St & 7 Ave,2014,39632,40.746647,-73.993915,10119
719,436,Hancock St & Bedford Ave,2013,2327,40.68216564,-73.95399026,11216
720,360,William St & Pine St,2013,13559,40.70717936,-74.00887308,10006
721,434,9 Ave & W 18 St,2014,27644,40.74317449,-74.00366443,10011
722,267,Broadway & W 36 St,2013,13271,40.75097711,-73.98765428,10119
723,530,11 Ave & W 59 St,2014,21841,40.771522,-73.990541,10019
724,366,Clinton Ave & Myrtle Ave,2014,13419,40.693261,-73.968896,11205
725,340,Madison St & Clinton St,2013,7403,40.71269042,-73.98776323,10002
726,339,Avenue D & E 12 St,2013,3213,40.72580614,-73.97422494,10009
727,3095,Graham Ave & Herbert St,2015,92,40.71929301,-73.94500379,11222
728,373,Willoughby Ave & Walworth St,2013,3644,40.69331716,-73.95381995,11205
729,351,Front St & Maiden Ln,2013,12789,40.70530954,-74.00612572,10038
730,386,Centre St & Worth St,2014,19714,40.71494807,-74.00234482,10278
731,501,FDR Drive & E 35 St,2015,18917,40.744219,-73.97121214,10016
732,417,Barclay St & Church St,2015,32592,40.71291224,-74.01020234,10007
733,514,12 Ave & W 40 St,2015,32155,40.76087502,-74.00277668,10036
734,3209,Brunswick St,2017,7382,40.7241765,-74.0506564,07302
735,421,Clermont Ave & Park Ave,2013,2542,40.69573398,-73.97129668,11205
736,294,Washington Square E,2014,37288,40.73049393,-73.9957214,10012
737,2021,W 45 St & 8 Ave,2013,22111,40.75929124,-73.98859651,10036
738,513,W 56 St & 10 Ave,2014,17437,40.768254,-73.988639,10019
739,352,W 56 St & 6 Ave,2013,24085,40.76340613,-73.97722479,10111
740,258,DeKalb Ave & Vanderbilt Ave,2015,5574,40.68940747,-73.96885458,11238
741,375,Mercer St & Bleecker St,2013,24794,40.72679454,-73.99695094,10012
742,263,Elizabeth St & Hester St,2013,953,40.717590818059804,-73.99622440338135,10278
743,255,NYCBS Depot - SSP,2013,390,40.646768,-74.01651,11220
744,137,E 56 St & Madison Ave,2013,10594,40.761628,-73.972924,10022
745,475,E 16 St & Irving Pl,2015,18612,40.73524276,-73.98758561,10003
746,343,Clinton Ave & Flushing Ave,2013,2819,40.69794,-73.96986848,11205
747,339,Avenue D & E 12 St,2014,5052,40.72580614,-73.97422494,10009
748,530,11 Ave & W 59 St,2015,21343,40.771522,-73.990541,10019
749,407,Henry St & Poplar St,2013,4061,40.700469,-73.991454,11201
750,3072,Leonard St & Boerum St,2015,85,40.70583339,-73.94644578,11206
751,153,E 40 St & 5 Ave,2013,21695,40.752062307,-73.9816324043,10165
752,2005,Railroad Ave & Kay Ave,2013,795,40.70531194,-73.97100056,11211
753,546,E 30 St & Park Ave S,2013,21150,40.74444921,-73.98303529,10016
754,173,Broadway & W 49 St,2013,21874,40.76064679,-73.98442659,10020
755,2017,E 43 St & 2 Ave,2014,11906,40.75022392,-73.97121414,10017
756,195,Liberty St & Broadway,2013,20905,40.70905623,-74.01043382,10006
757,468,Broadway & W 55 St,2014,25443,40.7652654,-73.98192338,10020
758,3209,Brunswick St,2015,2841,40.7241765,-74.0506564,07302
759,72,W 52 St & 11 Ave,2015,16455,40.76727216,-73.99392888,10019
760,442,W 27 St & 7 Ave,2015,28366,40.746647,-73.993915,10119
761,3270,Jersey & 6th St,2018,1,40.72528910781132,-74.04557168483734,07302
762,120,Lexington Ave & Classon Ave,2013,3449,40.68676793,-73.95928168,11238
763,327,Vesey Pl & River Terrace,2013,35051,40.7153379,-74.01658354,10282
764,499,Broadway & W 60 St,2013,35839,40.76915505,-73.98191841,10019
765,372,Franklin Ave & Myrtle Ave,2014,2882,40.694528,-73.958089,11205
766,499,Broadway & W 60 St,2014,56113,40.76915505,-73.98191841,10019
767,387,Centre St & Chambers St,2013,32473,40.71273266,-74.0046073,10278
768,356,Bialystoker Pl & Delancey St,2014,12410,40.71622644,-73.98261206,10002
769,545,E 23 St & 1 Ave,2013,22113,40.736502,-73.97809472,10010
770,501,FDR Drive & E 35 St,2013,17166,40.744219,-73.97121214,10016
771,419,Carlton Ave & Park Ave,2013,4301,40.69580705,-73.97355569,11201
772,391,Clark St & Henry St,2014,12046,40.69760127,-73.99344559,11201
773,471,Grand St & Havemeyer St,2013,5883,40.71286844,-73.95698119,11211
774,274,Lafayette Ave & Fort Greene Pl,2013,6285,40.68691865,-73.976682,11217
775,527,E 33 St & 1 Ave,2014,15769,40.74315566,-73.97434726,10016
776,467,Dean St & 4 Ave,2015,7599,40.68312489,-73.97895137,11217
777,3217,Bayside Park,2017,182,40.698650544,-74.082079678,07305
778,161,LaGuardia Pl & W 3 St,2015,23292,40.72917025,-73.99810231,10012
779,242,Carlton Ave & Flushing Ave,2013,665,40.697787,-73.973736,11201
780,359,E 47 St & Park Ave,2013,18621,40.75510267,-73.97498696,10167
781,3017,NYCBS Depot - FAR,2013,787,40.751483,-73.996764,10199
782,459,W 20 St & 11 Ave,2015,38816,40.746745,-74.007756,10011
783,2000,Front St & Washington St,2013,12224,40.70255088,-73.98940236,11201
784,144,Nassau St & Navy St,2013,2779,40.69839895,-73.98068914,11201
785,325,E 19 St & 3 Ave,2014,28235,40.73624527,-73.98473765,10010
786,383,Greenwich Ave & Charles St,2013,16064,40.735238,-74.000271,10014
787,393,E 5 St & Avenue C,2014,15944,40.72299208,-73.97995466,10009
788,266,Avenue D & E 8 St,2013,5306,40.72368361,-73.97574813,10009
789,363,West Thames St,2015,22070,40.70834698,-74.01713445,10280
790,250,Lafayette St & Jersey St N,2013,1681,40.72456089,-73.99565293,10012
791,491,E 24 St & Park Ave S,2013,3547,40.74096374,-73.98602213,10010
792,297,E 15 St & 3 Ave,2014,29740,40.734232,-73.986923,10003
793,224,Spruce St & Nassau St,2013,14091,40.71146364,-74.00552427,10007
794,2021,W 45 St & 8 Ave,2014,25438,40.75929124,-73.98859651,10036
795,358,Christopher St & Greenwich St,2014,55320,40.73291553,-74.00711384,10014
796,464,E 56 St & 3 Ave,2013,13209,40.75934501,-73.96759673,10022
797,529,W 42 St & 8 Ave,2013,19211,40.7575699,-73.99098507,10018
798,504,1 Ave & E 15 St,2015,30642,40.73221853,-73.98165557,10003
799,342,Columbia St & Rivington St,2013,8667,40.71739973,-73.98016555,10002
800,3014,3969.TEMP (Bike The Branches - Central Branch),2013,216,40.722852,-73.959114,11222
801,385,E 55 St & 2 Ave,2013,10864,40.75797322,-73.96603308,10022
802,237,E 11 St & 2 Ave,2013,26638,40.73047309,-73.98672378,10003
803,343,Clinton Ave & Flushing Ave,2014,4425,40.69794,-73.96986848,11205
804,332,Cherry St,2013,7899,40.71219906,-73.97948148,10002
805,291,Madison St & Montgomery St,2013,8030,40.713126,-73.984844,10002
806,3057,Kosciuszko St & Tompkins Ave,2015,40,40.69128258,-73.9452416,11205
807,418,Front St & Gold St,2013,4417,40.70224,-73.982578,11201
808,454,E 51 St & 1 Ave,2013,11932,40.75455731,-73.96592976,10017
809,316,Fulton St & William St,2013,13700,40.70955958,-74.00653609,10038
810,323,Lawrence St & Willoughby St,2014,13521,40.69236178,-73.98631746,11201
811,310,State St & Smith St,2013,11078,40.68926942,-73.98912867,11201
812,337,Old Slip & Front St,2013,10100,40.7037992,-74.00838676,10005
813,233,Cadman Plaza W & Pierrepont St,2015,2117,40.69475701363877,-73.99052739143372,11201
814,399,Lafayette Ave & St James Pl,2013,3746,40.68851534,-73.9647628,11238
815,254,W 11 St & 6 Ave,2013,18963,40.73532427,-73.99800419,10003
816,157,Henry St & Atlantic Ave,2015,7354,40.69089272,-73.99612349,11201
817,384,Fulton St & Waverly Ave,2013,5593,40.68317813,-73.9659641,11238
818,301,E 2 St & Avenue B,2013,20987,40.72217444,-73.98368779,10009
819,280,E 10 St & 5 Ave,2014,29196,40.73331967,-73.99510132,10003
820,147,Greenwich St & Warren St,2013,26302,40.71542197,-74.01121978,10007
821,408,Market St & Cherry St,2013,7150,40.71076228,-73.99400398,10103
822,485,W 37 St & 5 Ave,2014,24358,40.75038009,-73.98338988,10165
823,307,Canal St & Rutgers St,2013,18301,40.71427487,-73.98990025,10002
824,519,Pershing Square North,2013,3861,40.751873,-73.977706,10168
825,3205,JC Medical Center,2017,5433,40.71653978099194,-74.0496379137039,07302
826,346,Bank St & Hudson St,2014,26691,40.73652889,-74.00618026,10014
827,344,Monroe St & Bedford Ave,2013,2576,40.6851443,-73.95380904,11216
828,250,Lafayette St & Jersey St,2013,9920,40.72456089,-73.99565293,10012
829,346,Bank St & Hudson St,2013,18974,40.73652889,-74.00618026,10014
830,3002,South End Ave & Liberty St,2013,19796,40.711512,-74.015756,10006
831,433,E 13 St & Avenue A,2015,22420,40.72955361,-73.98057249,10009
832,492,W 33 St & 7 Ave,2015,27033,40.75019995,-73.99093085,10119
833,513,W 56 St & 10 Ave,2013,14161,40.768254,-73.988639,10019
834,443,Bedford Ave & S 9th St,2013,1741,40.70853074,-73.96408963,11211
835,367,E 53 St & Lexington Ave,2014,17012,40.75828065,-73.97069431,10022
836,398,Atlantic Ave & Furman St,2014,9952,40.69165183,-73.9999786,10005
837,216,Columbia Heights & Cranberry St,2013,4468,40.70037867,-73.99548059,11201
838,377,6 Ave & Canal St,2014,20582,40.72243797,-74.00566443,10013
839,151,Cleveland Pl & Spring St,2015,42340,40.7218158,-73.99720307,10012
840,245,Myrtle Ave & St Edwards St,2014,3330,40.69327018,-73.97703874,11201
841,466,W 25 St & 6 Ave,2014,36867,40.74395411,-73.99144871,10119
842,318,E 43 St & Vanderbilt Ave,2013,34566,40.75320159,-73.9779874,10165
843,530,11 Ave & W 59 St,2013,2366,40.771522,-73.990541,10019
844,455,1 Ave & E 44 St,2013,13338,40.75001986,-73.96905301,10017
845,264,Maiden Ln & Pearl St,2013,16322,40.70706456,-74.00731853,10038
846,3216,Columbia Park,2016,192,40.6970299,-74.0969366,07305
847,3075,Division Ave & Marcy Ave,2015,134,40.70708701,-73.95796783,11211
848,325,E 19 St & 3 Ave,2013,22163,40.73624527,-73.98473765,10010
849,537,Lexington Ave & E 24 St,2013,27440,40.74025878,-73.98409214,10010
850,521,8 Ave & W 31 St,2015,6410,40.75044999,-73.99481051,10119
851,304,Broadway & Battery Pl,2013,19003,40.70463334,-74.01361706,10004
852,3211,Newark Ave,2016,9168,40.72152515,-74.046304543,07302
853,483,E 12 St & 3 Ave,2013,22618,40.73223272,-73.98889957,10003
854,437,Macon St & Nostrand Ave,2013,3406,40.6809833854,-73.9500479759,11216
855,409,DeKalb Ave & Skillman St,2013,2242,40.6906495,-73.95643107,11205
856,457,Broadway & W 58 St,2013,34250,40.76695317,-73.98169333,10020
857,314,Cadman Plaza West & Montague St,2013,2283,40.69383,-73.990539,11201
858,330,Reade St & Broadway,2015,12225,40.71450451,-74.00562789,10278
859,456,E 53 St & Madison Ave,2013,15289,40.7597108,-73.97402311,10154
860,258,DeKalb Ave & Vanderbilt Ave,2013,4902,40.68940747,-73.96885458,11238
861,2000,Front St & Washington St,2015,9513,40.70255088,-73.98940236,11201
862,2022,E 59 St & Sutton Pl,2015,6323,40.75849116,-73.95920622,10044
863,218,Gallatin Pl & Livingston St,2013,2649,40.69028437,-73.98707105,11201
864,363,West Thames St,2013,29603,40.70834698,-74.01713445,10280
865,362,Broadway & W 37 St,2014,22971,40.75172632,-73.98753523,10119
866,525,W 34 St & 11 Ave,2013,10413,40.75594159,-74.0021163,10001
867,317,E 6 St & Avenue B,2013,20194,40.72453734,-73.98185424,10009
868,152,Warren St & Church St,2013,16784,40.71473993,-74.00910627,10007
869,79,Franklin St & W Broadway,2014,19942,40.71911552,-74.00666661,10013
870,388,W 26 St & 10 Ave,2013,23349,40.749717753,-74.002950346,10001
871,280,E 10 St & 5 Ave,2015,16722,40.73331967,-73.99510132,10003
872,157,Henry St & Atlantic Ave,2014,10752,40.69089272,-73.99612349,11201
873,427,State St,2013,13436,40.70251526,-74.01427023,10004
874,353,S Portland Ave & Hanson Pl,2013,3464,40.68539567,-73.97431458,11217
875,507,E 25 St & 2 Ave,2013,25229,40.73912601,-73.97973776,10010
876,364,Lafayette Ave & Classon Ave,2013,3895,40.68900443,-73.96023854,11205
877,3212,Christ Hospital,2016,2366,40.734785818,-74.050443636,07307
878,366,Clinton Ave & Myrtle Ave,2013,8223,40.693261,-73.968896,11205
879,278,Concord St & Bridge St,2015,2962,40.69766564,-73.98476437,11201
880,248,Laight St & Hudson St,2015,5405,40.72185379,-74.00771779,10013
881,316,Fulton St & William St,2014,20020,40.70955958,-74.00653609,10038
882,454,E 51 St & 1 Ave,2014,13281,40.75455731,-73.96592976,10017
883,243,Fulton St & Rockwell Pl,2013,10992,40.687979,-73.978474,11217
884,271,Ashland Pl & Hanson Pl,2013,9913,40.68528172,-73.97805813,11217
885,319,Fulton St & Broadway,2013,1759,40.711066,-74.009447,10007
886,403,E 2 St & 2 Ave,2013,17405,40.72502876,-73.99069656,10012
887,496,E 16 St & 5 Ave,2013,19348,40.73726186,-73.99238967,10003
888,435,W 21 St & 6 Ave,2013,41037,40.74173969,-73.99415556,10119
889,430,York St & Jay St,2014,16787,40.7014851,-73.98656928,11201
890,282,Kent Ave & S 11 St,2013,418,40.707644944175705,-73.96841526031494,11211
891,355,Bayard St & Baxter St,2015,15568,40.71602118,-73.99974372,10278
892,253,W 13 St & 5 Ave,2014,990,40.73543934,-73.99453948,10003
893,275,Washington Ave & Greene Ave,2013,3203,40.68650065,-73.96563307,11238
894,512,W 29 St & 9 Ave,2013,16482,40.7500727,-73.99839279,10199
895,439,E 4 St & 2 Ave,2014,31359,40.7262807,-73.98978041,10012
896,247,Perry St & Bleecker St,2015,15073,40.73535398,-74.00483091,10014
897,307,Canal St & Rutgers St,2014,30332,40.71427487,-73.98990025,10002
898,515,W 43 St & 10 Ave,2013,23011,40.76009437,-73.99461843,10036
899,232,Cadman Plaza E & Tillary St,2013,6472,40.69597683,-73.99014892,11201
900,173,Broadway & W 49 St,2013,2062,40.76068327096592,-73.9845272898674,10020
901,2012,E 27 St & 1 Ave,2013,10152,40.739445,-73.976806,10010
902,268,Howard St & Centre St,2014,26085,40.71910537,-73.99973337,10278
903,313,Washington Ave & Park Ave,2013,4760,40.69610226,-73.96751037,11205
904,458,11 Ave & W 27 St,2013,18563,40.751396,-74.005226,10001
905,432,E 7 St & Avenue A,2014,35633,40.72621788,-73.98379855,10009
906,438,St Marks Pl & 1 Ave,2013,18634,40.72779126,-73.98564945,10009
907,467,Dean St & 4 Ave,2014,11396,40.68312489,-73.97895137,11217
908,290,2 Ave & E 58 St,2013,20797,40.76020258,-73.96478473,10022
909,494,W 26 St & 8 Ave,2014,37331,40.74734825,-73.99723551,10119
910,280,E 10 St & 5 Ave,2013,17614,40.73331967,-73.99510132,10003
911,361,Allen St & Hester St,2015,19681,40.71605866,-73.99190759,10002
912,3181,Soissons Landing,2015,1214,40.692609,-74.016398,10005
913,401,Allen St & Rivington St,2014,34018,40.72019576,-73.98997825,10002
914,347,Greenwich St & W Houston St,2013,2936,40.728846,-74.008591,10013
915,127,Barrow St & Hudson St,2013,30021,40.73172428,-74.00674436,10014
916,290,2 Ave & E 58 St,2015,15389,40.76020258,-73.96478473,10022
917,368,Carmine St & 6 Ave,2013,34606,40.73038599,-74.00214988,10012
918,485,W 37 St & 5 Ave,2015,14424,40.75038009,-73.98338988,10165
919,3090,N 8 St & Driggs Ave,2015,829,40.71774592,-73.95600096,11211
920,533,Broadway & W 39 St,2014,22805,40.75299641,-73.98721619,10018
921,396,Lefferts Pl & Franklin Ave,2013,4448,40.680342423,-73.9557689392,11216
922,411,E 6 St & Avenue D,2013,7317,40.72228087,-73.97668709,10009
923,334,W 20 St & 7 Ave,2013,25065,40.74238787,-73.99726235,10119
924,2009,Catherine St & Monroe St,2015,8599,40.71117444,-73.99682619,10103
925,249,Harrison St & Hudson St,2015,9112,40.71870987,-74.0090009,10013
926,495,W 47 St & 10 Ave,2013,17156,40.76269882,-73.99301222,10036
927,225,W 14 St & The High Line,2014,21399,40.74195138,-74.00803013,10011
928,534,Water - Whitehall Plaza,2013,9326,40.70255065,-74.0127234,10004
929,375,Mercer St & Bleecker St,2014,41561,40.72679454,-73.99695094,10012
930,116,W 17 St & 8 Ave,2013,30521,40.74177603,-74.00149746,10011
931,462,W 22 St & 10 Ave,2013,31317,40.74691959,-74.00451887,10011
932,487,E 20 St & FDR Drive,2014,24989,40.73314259,-73.97573881,10009
933,173,Broadway & W 49 St,2014,33279,40.76064679,-73.98442659,10020
934,352,W 56 St & 6 Ave,2015,19775,40.76340613,-73.97722479,10111
935,164,E 47 St & 2 Ave,2013,15699,40.75323098,-73.97032517,10017
936,347,W Houston St & Hudson St,2013,28623,40.72873888,-74.00748842,10013
937,298,3 Ave & Schermerhorn St,2013,2819,40.68683208,-73.9796772,11217
938,463,9 Ave & W 16 St,2013,24747,40.74206539,-74.00443172,10011
939,539,Metropolitan Ave & Bedford Ave,2014,17177,40.71534825,-73.96024116,11211
940,382,University Pl & E 14 St,2013,39493,40.73492695,-73.99200509,10003
941,3202,Newport PATH,2017,12516,40.7272235,-74.0337589,07310
942,390,Duffield St & Willoughby St,2013,4183,40.69221589,-73.9842844,11201
943,3223,E 55 St & 3 Ave,2015,266,40.758996559605116,-73.96865397691727,10022
944,398,Atlantic Ave & Furman St,2013,8049,40.69165183,-73.9999786,10005
945,521,8 Ave & W 31 St,2015,48843,40.75096734871598,-73.99444207549095,10119
946,2023,E 55 St & Lexington Ave,2013,7539,40.75968085,-73.97031366,10022
947,497,E 17 St & Broadway,2013,55370,40.73704984,-73.99009296,10003
948,493,W 45 St & 6 Ave,2014,30450,40.7568001,-73.98291153,10112
949,174,E 25 St & 1 Ave,2014,23610,40.7381765,-73.97738662,10010
950,329,Greenwich St & North Moore St,2013,2662,40.72015227023285,-74.01036500930786,10013
951,539,Metropolitan Ave & Bedford Ave,2013,13194,40.71534825,-73.96024116,11211
952,153,E 40 St & 5 Ave,2014,34333,40.752062307,-73.9816324043,10165
953,161,LaGuardia Pl & W 3 St,2013,25106,40.72917025,-73.99810231,10012
954,349,Rivington St & Ridge St,2013,9992,40.71850211,-73.98329859,10002
955,3267,Morris Canal,2016,5948,40.7124188237569,-74.03852552175522,07302
956,164,E 47 St & 2 Ave,2015,13383,40.75323098,-73.97032517,10017
957,347,W Houston St & Hudson St,2015,8135,40.72873888,-74.00748842,10013
958,349,Rivington St & Ridge St,2015,10883,40.71850211,-73.98329859,10002
959,394,E 9 St & Avenue C,2013,17797,40.72521311,-73.97768752,10009
960,160,E 37 St & Lexington Ave,2015,12550,40.748238,-73.978311,10016
961,284,Greenwich Ave & 8 Ave,2013,33706,40.7390169121,-74.0026376103,10014
962,315,South St & Gouverneur Ln,2013,16539,40.70355377,-74.00670227,10005
963,143,Clinton St & Joralemon St,2015,6249,40.69239502,-73.99337909,11201
964,472,E 32 St & Park Ave,2013,28641,40.7457121,-73.98194829,10016
965,449,W 52 St & 9 Ave,2015,15165,40.76461837,-73.98789473,10019
966,523,W 38 St & 8 Ave,2013,27242,40.75466591,-73.99138152,10018
967,450,W 49 St & 8 Ave,2013,26264,40.76227205,-73.98788205,10036
968,302,Avenue D & E 3 St,2013,6136,40.72082834,-73.97793172,10009
969,330,Reade St & Broadway,2014,18880,40.71450451,-74.00562789,10278
970,460,S 4 St & Wythe Ave,2013,5331,40.71285887,-73.96590294,11211
971,262,Washington Park,2013,4038,40.69178232,-73.97372989,11217
972,348,W Broadway & Spring St,2013,24894,40.72490985,-74.00154702,10012
973,458,11 Ave & W 27 St,2014,30793,40.751396,-74.005226,10001
974,253,W 13 St & 5 Ave,2015,12543,40.73543934,-73.99453948,10003
975,536,1 Ave & E 30 St,2013,19371,40.74144387,-73.97536082,10010
976,293,Lafayette St & E 8 St,2015,57702,40.73028666,-73.9907647,10003
977,426,West St & Chambers St,2013,44806,40.71754834,-74.01322069,10282
978,327,Vesey Pl & River Terrace,2015,41110,40.7153379,-74.01658354,10282
979,545,E 23 St & 1 Ave,2014,34107,40.736502,-73.97809472,10010
980,446,W 24 St & 7 Ave,2013,28063,40.74487634,-73.99529885,10119
981,442,W 27 St & 7 Ave,2013,27633,40.746647,-73.993915,10119
982,375,Mercer St & Bleecker St S,2013,2496,40.72679454,-73.99695094,10012
