,startid,startname,startyear,startcount,startlatitude,startlongitude,zipcode
983,516,E 47 St & 1 Ave,2015,8285,40.75206862,-73.96784384,10017
984,393,E 5 St & Avenue C,2013,10475,40.72299208,-73.97995466,10009
985,482,W 15 St & 7 Ave,2015,24640,40.73935542,-73.99931783,10014
986,244,Willoughby Ave & Hall St,2014,7357,40.69196035,-73.96536851,11205
987,428,E 3 St & 1 Ave,2013,20752,40.72467721,-73.98783413,10009
988,3043,Lewis Ave & Decatur St,2015,29,40.6814598,-73.934903,11213
989,401,Allen St & Rivington St,2013,25318,40.72019576,-73.98997825,10002
990,296,Division St & Bowery,2014,19386,40.71413089,-73.9970468,10278
991,392,Jay St & Tech Pl,2013,4990,40.695065,-73.987167,11201
992,243,Fulton St & Rockwell Pl,2015,4315,40.688226,-73.979382,11217
993,2009,Catherine St & Monroe St,2014,13610,40.71117444,-73.99682619,10103
994,2010,Grand St & Greene St,2013,13389,40.72165481,-74.00234737,10012
995,446,W 24 St & 7 Ave,2015,30958,40.74487634,-73.99529885,10119
996,217,Old Fulton St,2013,10175,40.70277159,-73.99383605,11201
997,405,Washington St & Gansevoort St,2013,22666,40.739323,-74.008119,10014
998,336,Sullivan St & Washington Sq,2013,21774,40.73047747,-73.99906065,10012
999,504,1 Ave & E 15 St,2014,49489,40.73221853,-73.98165557,10003
1000,376,John St & William St,2013,12937,40.70862144,-74.00722156,10038
1001,259,South St & Whitehall St,2013,11496,40.70122128,-74.01234218,10004
1002,2003,1 Ave & E 18 St,2015,8173,40.733812191966315,-73.98054420948029,10010
1003,377,6 Ave & Canal St,2013,14892,40.72243797,-74.00566443,10013
1004,3187,Warren St,2016,8345,40.7211236,-74.03805095,07302
1005,362,Broadway & W 37 St,2013,12330,40.75172632,-73.98753523,10119
1006,297,E 15 St & 3 Ave,2013,17789,40.734232,-73.986923,10003
1007,531,Forsyth St & Broome St,2014,30523,40.71893904,-73.99266288,10012
1008,335,Washington Pl & Broadway,2014,28057,40.72903917,-73.99404649,10012
1009,324,DeKalb Ave & Hudson Ave,2013,13663,40.689888,-73.981013,11217
1010,309,Murray St & West St,2015,11654,40.7149787,-74.013012,10282
1011,447,8 Ave & W 52 St,2013,24133,40.76370739,-73.9851615,10020
1012,427,Bus Slip & State St,2013,2926,40.701907,-74.013942,10004
1013,488,W 39 St & 9 Ave,2013,29506,40.75645824,-73.99372222,10018
1014,306,Cliff St & Fulton St,2013,18323,40.70823502,-74.00530063,10038
1015,339,Avenue D & E 12 St,2015,3891,40.72580614,-73.97422494,10009
1016,466,W 25 St & 6 Ave,2013,29320,40.74395411,-73.99144871,10119
1017,456,E 53 St & Madison Ave,2014,14987,40.7597108,-73.97402311,10154
1018,270,Adelphi St & Myrtle Ave,2013,6886,40.69308257,-73.97178913,11205
1019,310,State St & Smith St,2014,15101,40.68926942,-73.98912867,11201
1020,2012,E 27 St & 1 Ave,2015,15918,40.739445,-73.976806,10010
1021,518,E 39 St & 2 Ave,2013,31780,40.74780373,-73.9734419,10174
1022,528,2 Ave & E 31 St,2013,32549,40.74290902,-73.97706058,10016
1023,2003,1 Ave & E 18 St,2014,23823,40.73416059,-73.98024289,10010
1024,367,E 53 St & Lexington Ave,2013,15625,40.75828065,-73.97069431,10022
1025,228,E 48 St & 3 Ave,2015,4643,40.7546011,-73.97187886,10167
1026,328,Watts St & Greenwich St,2014,23012,40.72405549,-74.00965965,10013
1027,410,Suffolk St & Stanton St,2013,20926,40.72066442,-73.98517977,10002
1028,146,Hudson St & Reade St,2013,14982,40.71625008,-74.0091059,10007
1029,233,Joralemon St & Adams St,2014,15947,40.69246277,-73.98963911,11201
1030,295,Pike St & E Broadway,2013,8906,40.71406667,-73.99293911,10103
1031,262,Washington Park,2013,551,40.6917823,-73.9737299,11217
1032,508,W 46 St & 11 Ave,2013,14798,40.76341379,-73.99667444,10036
1033,489,10 Ave & W 28 St,2014,29678,40.75066386,-74.00176802,10001
1034,281,Grand Army Plaza & Central Park S,2013,28126,40.7643971,-73.97371465,10022
1035,533,Broadway & W 38 St,2013,1787,40.75299641,-73.98721619,10018
1036,455,1 Ave & E 44 St,2015,15681,40.75001986,-73.96905301,10017
1037,523,W 38 St & 8 Ave,2014,49222,40.75466591,-73.99138152,10018
1038,417,Barclay St & Church St,2013,30566,40.71291224,-74.01020234,10007
1039,415,Pearl St & Hanover Square,2013,14759,40.7047177,-74.00926027,10004
1040,2022,E 60 St & York Ave,2013,1011,40.759107,-73.959223,10044
1041,525,W 34 St & 11 Ave,2015,12191,40.75594159,-74.0021163,10001
1042,441,E 52 St & 2 Ave,2013,8410,40.756014,-73.967416,10022
1043,500,Broadway & W 51 St,2013,18916,40.76228826,-73.98336183,10020
1044,143,Clinton St & Joralemon St,2013,5771,40.69239502,-73.99337909,11201
1045,157,Henry St & Atlantic Ave,2013,10088,40.69089272,-73.99612349,11201
1046,522,E 51 St & Lexington Ave,2013,17122,40.75714758,-73.97207836,10154
1047,495,W 47 St & 10 Ave,2014,22440,40.76269882,-73.99301222,10036
1048,263,Elizabeth St & Hester St,2015,18727,40.71729,-73.996375,10278
1049,402,Broadway & E 22 St,2013,39121,40.7403432,-73.98955109,10010
1050,481,S 3 St & Bedford Ave,2013,5964,40.71260486,-73.96264403,11211
1051,3192,Liberty Light Rail,2017,6623,40.7112423,-74.0557013,07311
1052,350,Clinton St & Grand St,2013,14842,40.71559509,-73.9870295,10002
1053,526,E 33 St & 5 Ave,2013,13343,40.74765947,-73.98490707,10016
1054,233,Cadman Plaza W & Pierrepont St,2013,1197,40.69475701363877,-73.99052739143372,11201
1055,3179,Park Ave & Marcus Garvey Blvd,2015,43,40.698617,-73.941342,11206
1056,300,Shevchenko Pl & E 7 St,2013,544,40.728145,-73.990214,10003
1057,311,Norfolk St & Broome St,2015,12918,40.7172274,-73.98802084,10002
1058,394,E 9 St & Avenue C,2014,26059,40.72521311,-73.97768752,10009
1059,354,Emerson Pl & Myrtle Ave,2013,3763,40.69363137,-73.96223558,11205
1060,304,Broadway & Battery Pl,2014,22922,40.70463334,-74.01361706,10004
1061,3211,Newark Ave,2017,9031,40.72152515,-74.046304543,07302
1062,380,W 4 St & 7 Ave S,2015,28342,40.73401143,-74.00293877,10014
1063,470,W 20 St & 8 Ave,2013,20117,40.74345335,-74.00004031,10011
1064,395,Bond St & Schermerhorn St,2013,7048,40.68807003,-73.98410637,11217
1065,323,Lawrence St & Willoughby St,2013,29201,40.69236178,-73.98631746,11201
1066,128,MacDougal St & Prince St,2015,32429,40.72710258,-74.00297088,10012
1067,260,Broad St & Bridge St,2013,7500,40.70365182,-74.01167797,10004
1068,363,West Thames St,2014,29341,40.70834698,-74.01713445,10280
1069,3092,Berry St & N 8 St,2015,589,40.7190095,-73.95852515,11211
1070,275,Washington Ave & Greene Ave,2015,3492,40.68650065,-73.96563307,11238
1071,497,E 17 St & Broadway,2014,80165,40.73704984,-73.99009296,10003
1072,527,E 33 St & 2 Ave,2014,2594,40.744023,-73.976056,10016
1073,303,Mercer St & Spring St,2013,18975,40.72362738,-73.99949601,10012
1074,3201,Dey St,2017,1381,40.737711,-74.066921,07306
1075,229,Great Jones St,2013,25185,40.72743423,-73.99379025,10012
1076,312,Allen St & E Houston St,2013,20459,40.722055,-73.989111,10012
1077,296,Division St & Bowery,2015,12876,40.71413089,-73.9970468,10278
1078,420,Clermont Ave & Lafayette Ave,2013,4364,40.68764484,-73.96968902,11238
1079,297,E 15 St & 3 Ave,2015,23526,40.734232,-73.986923,10003
1080,397,Fulton St & Clermont Ave,2013,2930,40.68415748,-73.96922273,11238
1081,212,W 16 St & The High Line,2013,20417,40.74334935,-74.00681753,10011
1082,261,Johnson St & Gold St,2013,6421,40.69474881,-73.98362464,11201
1083,357,E 11 St & Broadway,2013,16410,40.73261787,-73.99158043,10003
1084,361,Allen St & Hester St,2013,17341,40.71605866,-73.99190759,10002
1085,296,Division St & Bowery,2013,12897,40.71413089,-73.9970468,10278
1086,3215,Central Ave,2015,524,40.7467299,-74.0492509,07307
1087,346,Bank St & Hudson St,2015,18309,40.73652889,-74.00618026,10014
1088,243,Fulton St & Rockwell Pl,2013,1088,40.688226,-73.979382,11217
1089,168,W 18 St & 6 Ave,2013,31617,40.73971301,-73.99456405,10003
1090,471,Grand St & Havemeyer St,2014,6570,40.71286844,-73.95698119,11211
1091,2009,Catherine St & Monroe St,2013,6611,40.71117444,-73.99682619,10103
1092,389,Broadway & Berry St,2013,5196,40.71044554,-73.96525063,11211
1093,490,8 Ave & W 33 St,2013,39669,40.751551,-73.993934,10119
1094,461,E 20 St & 2 Ave,2013,19477,40.73587678,-73.98205027,10010
1095,465,Broadway & W 41 St,2013,27131,40.75513557,-73.98658032,10018
1096,487,E 20 St & FDR Drive,2013,16584,40.73314259,-73.97573881,10009
1097,2001,Sands St & Navy St,2013,153,40.699773,-73.979927,11201
1098,3184,Paulus Hook,2015,1933,40.7141454,-74.0335519,07302
1099,72,W 52 St & 11 Ave,2013,19049,40.76727216,-73.99392888,10019
1100,298,3 Ave & Schermerhorn St,2014,3692,40.68683208,-73.9796772,11217
1101,2003,1 Ave & E 18 St,2015,839,40.73416059,-73.98024289,10010
1102,3481,York St,2017,957,40.71649,-74.04105,07302
1103,432,E 7 St & Avenue A,2013,21299,40.72621788,-73.98379855,10009
1104,352,W 56 St & 6 Ave,2014,28143,40.76340613,-73.97722479,10111
1105,252,MacDougal St & Washington Sq,2013,16976,40.73226398,-73.99852205,10012
1106,492,W 33 St & 7 Ave,2013,30469,40.75019995,-73.99093085,10119
1107,268,Howard St & Centre St,2013,21096,40.71910537,-73.99973337,10278
1108,503,E 20 St & Park Ave,2014,25846,40.73827428,-73.98751968,10010
1109,263,Elizabeth St & Hester St,2013,18271,40.71729,-73.996375,10278
1110,167,E 39 St & 3 Ave,2013,21854,40.7489006,-73.97604882,10168
1111,448,W 37 St & 10 Ave,2013,21201,40.75660359,-73.9979009,10001
1112,417,Barclay St & Church St,2014,36503,40.71291224,-74.01020234,10007
1113,285,Broadway & E 14 St,2015,42475,40.73454567,-73.99074142,10003
1114,517,Pershing Square South,2013,2908,40.751581,-73.97791,10168
1115,236,St Marks Pl & 2 Ave,2014,39262,40.7284186,-73.98713956,10003
1116,253,W 13 St & 5 Ave,2013,19341,40.73543934,-73.99453948,10003
1117,464,E 56 St & 3 Ave,2014,16067,40.75934501,-73.96759673,10022
1118,372,Franklin Ave & Myrtle Ave,2013,236,40.694546087246025,-73.95801365375519,11205
1119,369,Washington Pl & 6 Ave,2013,16794,40.73224119,-74.00026394,10012
1120,536,1 Ave & E 30 St,2014,33801,40.74144387,-73.97536082,10010
1121,345,W 13 St & 6 Ave,2015,23654,40.73649403,-73.99704374,10003
1122,489,10 Ave & W 28 St,2013,17733,40.75066386,-74.00176802,10001
1123,281,Grand Army Plaza & Central Park S,2014,42060,40.7643971,-73.97371465,10022
1124,300,Shevchenko Pl & E 7 St,2014,24014,40.728145,-73.990214,10003
1125,473,Rivington St & Chrystie St,2013,15100,40.72110063,-73.9919254,10012
1126,397,Fulton St & Clermont Ave,2015,4555,40.68415748,-73.96922273,11238
1127,445,E 10 St & Avenue A,2013,22414,40.72740794,-73.98142006,10009
1128,342,Columbia St & Rivington St,2015,8376,40.71739973,-73.98016555,10002
1129,3048,Putnam Ave & Nostrand Ave,2015,45,40.68402,-73.94977,11216
1130,407,Henry St & Poplar St,2014,6401,40.700469,-73.991454,11201
1131,474,5 Ave & E 29 St,2015,24632,40.7451677,-73.98683077,10016
1132,153,E 40 St & 5 Ave,2015,9466,40.75206231,-73.9816324,10165
1133,251,Mott St & Prince St,2013,26181,40.72317958,-73.99480012,10012
1134,312,Allen St & Stanton St,2013,2108,40.722055,-73.989111,10012
1135,151,Cleveland Pl & Spring St,2013,3630,40.722103786686034,-73.99724900722504,10012
1136,382,University Pl & E 14 St,2015,36513,40.73492695,-73.99200509,10003
1137,3215,Central Ave,2016,2234,40.7467299,-74.0492509,07307
1138,540,Lexington Ave & E 29 St,2013,2031,40.74311555376486,-73.98215353488922,10010
1139,395,Bond St & Schermerhorn St,2015,5354,40.68807003,-73.98410637,11217
1140,538,E 48 St & Madison Ave,2013,1399,40.75666,-73.976684,10167
1141,358,Christopher St & Greenwich St,2013,32999,40.73291553,-74.00711384,10014
1142,245,Myrtle Ave & St Edwards St,2015,2689,40.69327018,-73.97703874,11201
1143,305,E 58 St & 3 Ave,2015,23289,40.76095756,-73.96724467,10022
1144,380,W 4 St & 7 Ave S,2014,42953,40.73401143,-74.00293877,10014
1145,229,Great Jones St,2015,15775,40.72743423,-73.99379025,10012
1146,3129,Queens Plaza North & Crescent St,2015,895,40.75110165,-73.94073717,11101
1147,474,5 Ave & E 29 St,2013,22146,40.7451677,-73.98683077,10016
1148,476,E 31 St & 3 Ave,2013,23914,40.74394314,-73.97966069,10016
1149,468,Broadway & W 56 St,2013,3502,40.7652654,-73.98192338,10020
1150,223,W 13 St & 7 Ave,2013,19958,40.73781509,-73.99994661,10014
1151,3125,45 Rd & 11 St,2015,281,40.74708586,-73.94977234,11109
1152,150,E 2 St & Avenue C,2013,12283,40.7208736,-73.98085795,10009
1153,261,Johnson St & Gold St,2015,6734,40.69474881,-73.98362464,11201
1154,331,Pike St & Monroe St,2013,6710,40.71173107,-73.99193043,10103
1155,3098,Leonard St & Bayard St,2015,206,40.71928,-73.94861,11222
1156,531,Forsyth St & Broome St,2013,19318,40.71893904,-73.99266288,10012
1157,242,Flushing Ave & Carlton Ave,2015,2429,40.69788349,-73.97350332,11201
1158,119,Park Ave & St Edwards St,2013,1205,40.69608941,-73.97803415,11201
1159,151,Cleveland Pl & Spring St,2013,36530,40.7218158,-73.99720307,10012
1160,318,E 43 St & Vanderbilt Ave,2014,56264,40.75320159,-73.9779874,10165
1161,328,Watts St & Greenwich St,2013,18849,40.72405549,-74.00965965,10013
1162,244,Willoughby Ave & Hall St,2013,5497,40.69196035,-73.96536851,11205
1163,2017,E 43 St & 2 Ave,2015,7131,40.75022392,-73.97121414,10017
1164,345,W 13 St & 6 Ave,2013,26485,40.73649403,-73.99704374,10003
1165,324,DeKalb Ave & Hudson Ave,2014,12404,40.689888,-73.981013,11217
1166,422,W 59 St & 10 Ave,2013,20887,40.770513,-73.988038,10019
1167,3188,NJCU,2015,183,40.7101087,-74.0858489,07305
1168,320,Leonard St & Church St,2013,1435,40.717571,-74.005549,10278
1169,482,W 15 St & 7 Ave,2013,27634,40.73935542,-73.99931783,10014
1170,3184,Paulus Hook,2016,7807,40.7141454,-74.0335519,07302
1171,271,Ashland Pl & Hanson Pl,2013,1153,40.68522671947255,-73.97800147533417,11217
1172,478,11 Ave & W 41 St,2013,17749,40.76030096,-73.99884222,10036
1173,438,St Marks Pl & 1 Ave,2015,20044,40.72779126,-73.98564945,10009
1174,293,Lafayette St & E 8 St,2013,4432,40.73020660529954,-73.99102628231049,10003
1175,282,Kent Ave & S 11 St,2014,4921,40.70827295,-73.96834101,11211
1176,3212,Christ Hospital,2017,2393,40.734785818,-74.050443636,07307
1177,3020,NYCBS Test,2013,189,40.6466068,-74.01597,11220
1178,128,MacDougal St & Prince St,2013,31169,40.72710258,-74.00297088,10012
1179,278,Concord St & Bridge St,2013,3205,40.69766564,-73.98476437,11201
1180,480,W 53 St & 10 Ave,2013,13657,40.76669671,-73.99061728,10019
1181,305,E 58 St & 3 Ave,2013,24126,40.76095756,-73.96724467,10022
1182,301,E 2 St & Avenue B,2015,21247,40.72217444,-73.98368779,10009
1183,471,Grand St & Havemeyer St,2015,6817,40.71286844,-73.95698119,11211
1184,3210,Pershing Field,2015,1060,40.742677141,-74.051788633,07307
1185,83,Atlantic Ave & Fort Greene Pl,2013,10227,40.68382604,-73.97632328,11217
1186,212,W 16 St & The High Line,2015,12327,40.74334935,-74.00681753,10011
1187,147,Greenwich St & Warren St,2015,28257,40.71542197,-74.01121978,10007
1188,152,Warren St & Church St,2015,11830,40.71473993,-74.00910627,10007
1189,459,W 20 St & 11 Ave,2013,51783,40.746745,-74.007756,10011
1190,3186,Grove St PATH,2017,35857,40.71958611647166,-74.04311746358871,07302
1191,3180,Brooklyn Bridge Park - Pier 2,2015,1291,40.69878,-73.99712,10005
1192,414,Pearl St & Anchorage Pl,2013,7910,40.70281858,-73.98765762,11201
1193,504,1 Ave & E 16 St,2013,2331,40.73221853,-73.98165557,10003
1194,3002,South End Ave & Liberty St,2014,45461,40.711512,-74.015756,10006
1195,330,Reade St & Broadway,2013,13523,40.71450451,-74.00562789,10278
1196,479,9 Ave & W 45 St,2013,24704,40.76019252,-73.9912551,10036
1197,249,Harrison St & Hudson St,2013,10367,40.71870987,-74.0090009,10013
1198,498,Broadway & W 32 St,2014,38305,40.74854862,-73.98808416,10119
1199,475,E 16 St & Irving Pl,2014,26954,40.73524276,-73.98758561,10003
1200,453,W 22 St & 8 Ave,2013,25254,40.74475148,-73.99915362,10119
1201,426,West St & Chambers St,2014,63221,40.71754834,-74.01322069,10282
1202,3279,Dixon Mills,2016,2738,40.721630142638354,-74.04996782541275,07302
1203,412,Forsyth St & Canal St,2013,14147,40.7158155,-73.99422366,10103
1204,239,Willoughby St & Fleet St,2013,5486,40.69196566,-73.9813018,11201
1205,83,Atlantic Ave & Fort Greene Pl,2014,9776,40.68382604,-73.97632328,11217
1206,276,Duane St & Greenwich St,2013,12532,40.71748752,-74.0104554,10282
1207,257,Lispenard St & Broadway,2013,15305,40.71939226,-74.00247214,10278
1208,3225,Baldwin at Montgomery,2017,3686,40.7236589,-74.0641943,07304
1209,498,Broadway & W 32 St,2013,25003,40.74854862,-73.98808416,10119
1210,527,E 33 St & 2 Ave,2013,1593,40.744023,-73.976056,10016
1211,289,Monroe St & Classon Ave,2014,2195,40.6845683,-73.95881081,11238
1212,486,Broadway & W 29 St,2013,22375,40.7462009,-73.98855723,10119
1213,3019,NYCBS Depot - DEL,2013,351,40.716633,-73.981933,10002
1214,380,W 4 St & 7 Ave S,2013,33483,40.73401143,-74.00293877,10014
1215,271,Ashland Pl & Hanson Pl,2015,6386,40.68528172,-73.97805813,11217
1216,514,12 Ave & W 40 St,2013,22055,40.76087502,-74.00277668,10036
1217,510,W 51 St & 6 Ave,2013,18496,40.7606597,-73.98042047,10020
1218,475,E 16 St & Irving Pl,2013,20716,40.73524276,-73.98758561,10003
1219,502,Henry St & Grand St,2013,7927,40.714215,-73.981346,10002
1220,345,W 13 St & 6 Ave,2014,45847,40.73649403,-73.99704374,10003
1221,430,York St & Jay St,2013,11792,40.7014851,-73.98656928,11201
1222,528,2 Ave & E 31 St,2015,22252,40.74290902,-73.97706058,10016
1223,237,E 11 St & 2 Ave,2014,39065,40.73047309,-73.98672378,10003
1224,2004,6 Ave & Broome St,2013,11893,40.724399,-74.004704,10013
1225,504,1 Ave & E 15 St,2013,25639,40.73221853,-73.98165557,10003
1226,532,S 5 Pl & S 5 St,2013,1921,40.710451,-73.960876,11211
1227,505,6 Ave & W 33 St,2013,24174,40.74901271,-73.98848395,10119
1228,416,Cumberland St & Lafayette Ave,2013,6705,40.68753406,-73.97265183,11217
1229,82,St James Pl & Pearl St,2013,7341,40.71117416,-74.00016545,10038
1230,3077,Stagg St & Union Ave,2015,251,40.70877084,-73.95095259,11211
1231,241,DeKalb Ave & S Portland Ave,2013,4997,40.68981035,-73.97493121,11217
1232,334,W 20 St & 7 Ave,2015,24299,40.74238787,-73.99726235,10119
1233,351,Front St & Maiden Ln,2015,11153,40.70530954,-74.00612572,10038
1234,383,Greenwich Ave & Charles St,2014,28528,40.735238,-74.000271,10014
1235,511,E 14 St & Avenue B,2013,16598,40.72938685,-73.97772429,10009
1236,2001,7 Ave & Farragut St,2014,457,40.69892054,-73.97332996,11201
1237,79,Franklin St & W Broadway,2013,20966,40.71911552,-74.00666661,10013
1238,335,Washington Pl & Broadway,2013,20166,40.72903917,-73.99404649,10012
1239,225,W 14 St & The High Line,2013,16813,40.74195138,-74.00803013,10011
1240,404,9 Ave & W 14 St,2013,29254,40.7405826,-74.00550867,10014
1241,513,W 56 St & 10 Ave,2015,13470,40.768254,-73.988639,10019
1242,308,St James Pl & Oliver St,2013,10611,40.71307916,-73.99851193,10278
1243,285,Broadway & E 14 St,2013,47396,40.73454567,-73.99074142,10003
1244,368,Carmine St & 6 Ave,2015,38586,40.73038599,-74.00214988,10012
1245,3195,Sip Ave,2018,1,40.73074262530658,-74.06378388404846,07306
1246,217,Old Fulton St,2014,13106,40.70277159,-73.99383605,11201
1247,488,W 39 St & 9 Ave,2015,26381,40.75645824,-73.99372222,10018
1248,355,Bayard St & Baxter St,2013,16812,40.71602118,-73.99974372,10278
1249,503,E 20 St & Park Ave,2013,11923,40.73827428,-73.98751968,10010
1250,3097,N Henry St & Richardson St,2015,205,40.71921585,-73.9424469,11222
1251,423,W 54 St & 9 Ave,2013,12046,40.76584941,-73.98690506,10019
1252,508,W 46 St & 11 Ave,2014,22066,40.76341379,-73.99667444,10036
1253,236,St Marks Pl & 2 Ave,2013,24011,40.7284186,-73.98713956,10003
1254,3193,Lincoln Park,2015,816,40.7246050998869,-74.07840594649315,07304
1255,174,E 25 St & 1 Ave,2013,14496,40.7381765,-73.97738662,10010
1256,439,E 4 St & 2 Ave,2013,24499,40.7262807,-73.98978041,10012
1257,270,Adelphi St & Myrtle Ave,2015,7230,40.69308257,-73.97178913,11205
1258,379,W 31 St & 7 Ave,2013,21801,40.749156,-73.9916,10119
1259,361,Allen St & Hester St,2014,31165,40.71605866,-73.99190759,10002
1260,539,Metropolitan Ave & Bedford Ave,2015,12131,40.71534825,-73.96024116,11211
1261,485,W 37 St & 5 Ave,2013,17831,40.75038009,-73.98338988,10165
1262,321,Cadman Plaza E & Red Cross Pl,2013,1684,40.69991755,-73.98971773,11201
1263,167,E 39 St & 3 Ave,2014,34484,40.7489006,-73.97604882,10168
1264,494,W 26 St & 8 Ave,2013,22100,40.74734825,-73.99723551,10119
1265,2003,1 Ave & E 18 St,2013,1690,40.733812191966315,-73.98054420948029,10010
1266,532,S 5 Pl & S 4 St,2014,19405,40.710451,-73.960876,11211
1267,356,Bialystoker Pl & Delancey St,2013,9243,40.71622644,-73.98261206,10002
1268,477,W 41 St & 8 Ave,2013,40074,40.75640548,-73.9900262,10018
1269,248,Laight St & Hudson St,2014,7617,40.72185379,-74.00771779,10013
1270,3274,Bethune Center,2017,61,40.704957516728605,-74.08593088388443,07305
1271,247,Perry St & Bleecker St,2013,15596,40.73535398,-74.00483091,10014
1272,2006,Central Park S & 6 Ave,2013,28610,40.76590936,-73.97634151,10111
1273,493,W 45 St & 6 Ave,2013,15973,40.7568001,-73.98291153,10112
1274,2008,Little West St & 1 Pl,2013,10829,40.70569254,-74.01677685,10280
1275,311,Norfolk St & Broome St,2013,14038,40.7172274,-73.98802084,10002
1276,459,W 20 St & 11 Ave,2014,39644,40.746745,-74.007756,10011
1277,128,MacDougal St & Prince St,2014,41063,40.72710258,-74.00297088,10012
1278,520,W 52 St & 5 Ave,2013,14904,40.75992262,-73.97648516,10111
1279,433,E 13 St & Avenue A,2013,21902,40.72955361,-73.98057249,10009
1280,427,State St,2014,2895,40.70251526,-74.01427023,10004
1281,493,W 45 St & 6 Ave (1),2013,1900,40.7568001,-73.98291153,10112
1282,294,Washington Square E,2013,26990,40.73049393,-73.9957214,10012
1283,265,Stanton St & Chrystie St,2013,16279,40.72229346,-73.99147535,10012
1284,146,Hudson St & Reade St,2014,19336,40.71625008,-74.0091059,10007
1285,525,W 34 St & 11 Ave,2014,16085,40.75594159,-74.0021163,10001
1286,488,W 39 St & 9 Ave,2014,42504,40.75645824,-73.99372222,10018
1287,384,Fulton St & Washington Ave,2013,879,40.683048,-73.964915,11238
1288,329,Greenwich St & N Moore St,2014,31746,40.72043411,-74.01020609,10013
1289,516,E 47 St & 1 Ave,2013,8206,40.75206862,-73.96784384,10017
1290,391,Clark St & Henry St,2013,11307,40.69760127,-73.99344559,11201
1291,475,E 15 St & Irving Pl,2013,2375,40.73524276,-73.98758561,10003
1292,406,Hicks St & Montague St,2013,9272,40.69512845,-73.99595065,11201
1293,469,Broadway & W 53 St,2013,23738,40.76344058,-73.98268129,10020
1294,406,Hicks St & Montague St,2014,12090,40.69512845,-73.99595065,11201
1295,404,9 Ave & W 14 St,2014,37283,40.7405826,-74.00550867,10014
1296,365,Fulton St & Grand Ave,2013,4342,40.68223166,-73.9614583,11238
1297,238,Bank St & Washington St,2013,17847,40.7361967,-74.00859207,10014
1298,309,Murray St & West St,2013,14119,40.7149787,-74.013012,10282
1299,449,W 52 St & 9 Ave,2013,13685,40.76461837,-73.98789473,10019
1300,509,9 Ave & W 22 St,2013,27940,40.7454973,-74.00197139,10011
1301,414,Pearl St & Anchorage Pl,2015,6556,40.70281858,-73.98765762,11201
1302,319,Park Pl & Church St,2014,18625,40.71336124,-74.00937622,10007
1303,386,Centre St & Worth St,2013,15339,40.71494807,-74.00234482,10278
1304,326,E 11 St & 1 Ave,2013,23690,40.72953837,-73.98426726,10003
1305,444,Broadway & W 24 St,2013,40044,40.7423543,-73.98915076,10010
1306,271,Ashland Pl & Hanson Pl,2014,16182,40.68528172,-73.97805813,11217
1307,398,Atlantic Ave & Furman St,2015,7372,40.69165183,-73.9999786,10005
1308,521,8 Ave & W 31 St N,2013,4409,40.75096734871598,-73.99444207549095,10119
